Date,Sunlight Hours,Wind Speed (km/h),Water Temperature (°C),Water Clarity (index),Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),pH Level,Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2024-06-17,12.46,6.01,21.2,2.36,14.93,5.84,28.33,7.55,8.59,4.87,99.52
2024-06-18,12.43,3.09,21.69,2.45,16.08,5.31,27.79,7.68,9.14,5.46,95.57
2024-06-19,12.39,5.57,21.11,2.49,14.21,5.91,28.6,7.4,8.39,4.85,98.46
2024-06-20,12.36,3.7,21.4,2.44,13.65,5.82,28.72,7.26,8.33,4.83,104.47
2024-06-21,12.33,3.74,21.3,2.44,15.39,5.46,28.05,7.67,8.88,5.14,119.31
2024-06-22,12.29,5.17,20.92,2.45,12.85,6.09,29.07,7.02,7.99,4.64,109.98
2024-06-23,12.26,1.81,21.51,2.58,14.35,5.44,28.39,7.45,8.67,5.38,113.87
2024-06-24,12.22,2.8,21.22,2.55,14.3,5.53,28.43,7.4,8.6,5.23,109.42
2024-06-25,12.19,0.33,21.62,2.69,13.32,5.46,28.73,7.06,8.43,5.47,107.63
2024-06-26,12.15,0.66,21.47,2.59,13.47,5.45,28.66,6.99,8.46,5.33,112.26
2024-06-27,12.12,2.63,20.99,2.54,15.93,5.14,27.78,7.65,9.14,5.58,109.87
2024-06-28,12.09,2.61,20.9,2.61,13.52,5.6,28.71,7.12,8.37,5.18,101.1
2024-06-29,12.05,3.94,20.55,2.52,14.17,5.59,28.49,7.31,8.49,4.96,112.94
2024-06-30,12.02,1.43,20.96,2.69,13.53,5.45,28.66,7.1,8.44,5.36,85.77
2024-07-01,11.98,4.06,20.34,2.49,15.38,5.32,28.01,7.6,8.88,5.22,109.69
2024-07-02,11.95,5.43,19.98,2.43,13.61,5.79,28.72,7.25,8.23,4.81,107.98
2024-07-03,11.91,3.53,20.27,2.49,14.16,5.48,28.44,7.12,8.52,5.04,100.51
2024-07-04,11.88,3.92,20.1,2.54,14.61,5.41,28.29,7.24,8.65,5.19,107.22
2024-07-05,11.85,2.1,20.38,2.54,14.61,5.21,28.21,7.25,8.76,5.38,87.1
2024-07-06,11.81,4.33,19.84,2.42,13.35,5.67,28.75,7.21,8.22,4.94,107.57
2024-07-07,11.78,4.76,19.67,2.46,11.38,6.09,29.51,6.54,7.57,4.33,104.8
2024-07-08,11.74,3.64,19.8,2.34,12.57,5.72,28.99,6.96,8.02,4.84,107.11
2024-07-09,11.71,5.75,19.29,2.29,11.72,6.09,29.38,6.64,7.62,4.48,108.14
2024-07-10,11.67,5.14,19.33,2.41,14.41,5.47,28.35,7.32,8.52,4.99,100.71
2024-07-11,11.64,0.28,20.21,2.73,14.96,4.86,28.0,7.48,8.99,5.62,83.3
2024-07-12,11.61,4.95,19.19,2.56,12.6,5.78,29.04,7.0,7.96,4.62,94.02
2024-07-13,11.57,3.56,19.38,2.48,11.98,5.75,29.2,6.89,7.84,4.73,95.4
2024-07-14,11.54,2.68,19.47,2.39,14.61,5.11,28.14,7.29,8.74,5.13,113.06
2024-07-15,11.51,1.7,19.58,2.7,13.31,5.26,28.65,7.06,8.38,5.19,109.95
2024-07-16,11.47,2.43,19.34,2.47,13.79,5.22,28.45,7.16,8.49,5.15,98.36
2024-07-17,11.44,4.62,18.82,2.45,13.89,5.4,28.48,7.16,8.4,4.99,108.13
2024-07-18,11.41,2.86,19.08,2.24,13.73,5.24,28.42,7.2,8.45,4.95,109.9
2024-07-19,11.37,2.77,19.02,2.68,14.39,5.09,28.25,7.22,8.67,5.23,87.47
2024-07-20,11.34,-0.44,19.58,2.78,15.43,4.54,27.74,7.47,9.2,5.92,110.05
2024-07-21,11.31,2.46,18.91,2.47,13.58,5.18,28.49,7.04,8.43,5.06,102.49
2024-07-22,11.28,1.9,18.94,2.59,13.58,5.11,28.49,7.13,8.47,5.16,91.67
2024-07-23,11.24,2.1,18.82,2.57,12.86,5.26,28.76,6.83,8.23,5.05,94.07
2024-07-24,11.21,2.93,18.57,2.53,13.76,5.15,28.44,7.11,8.47,5.07,97.34
2024-07-25,11.18,2.04,18.66,2.46,12.88,5.22,28.71,6.87,8.24,5.14,110.36
2024-07-26,11.15,3.87,18.22,2.32,13.42,5.28,28.55,7.09,8.3,5.02,101.21
2024-07-27,11.12,3.28,18.25,2.36,14.28,5.03,28.2,7.31,8.62,5.03,80.37
2024-07-28,11.09,2.9,18.25,2.58,14.57,4.92,28.11,7.5,8.74,5.12,95.89
2024-07-29,11.06,1.59,18.43,2.39,13.51,4.99,28.42,7.04,8.47,5.18,89.77
2024-07-30,11.03,4.92,17.69,2.74,13.67,5.27,28.55,7.23,8.33,4.94,76.18
2024-07-31,11.0,3.18,17.96,2.42,13.41,5.13,28.51,7.13,8.35,4.99,88.69
2024-08-01,10.97,5.12,17.49,2.41,13.23,5.35,28.65,6.99,8.18,4.61,107.88
2024-08-02,10.94,4.91,17.46,2.37,10.93,5.77,29.5,6.42,7.46,4.5,107.33
2024-08-03,10.91,2.59,17.85,2.64,13.32,5.05,28.55,6.98,8.36,5.04,81.31
2024-08-04,10.88,1.96,17.9,2.63,12.54,5.13,28.81,6.94,8.15,4.93,95.46
2024-08-05,10.85,3.1,17.6,2.36,14.21,4.9,28.17,7.39,8.62,5.04,83.05
2024-08-06,10.82,3.94,17.36,2.43,14.17,4.97,28.23,7.37,8.56,5.03,89.38
2024-08-07,10.8,3.43,17.38,2.46,12.93,5.16,28.68,7.05,8.19,4.93,89.34
2024-08-08,10.77,4.3,17.14,2.38,14.17,4.98,28.22,7.37,8.54,4.89,94.56
2024-08-09,10.74,4.52,17.03,2.17,13.11,5.2,28.58,7.11,8.19,4.77,106.23
2024-08-10,10.72,2.62,17.34,2.33,13.08,5.0,28.54,6.9,8.29,4.99,99.07
2024-08-11,10.69,-0.35,17.86,2.57,12.94,4.72,28.52,6.98,8.43,5.44,89.43
2024-08-12,10.66,3.64,17.0,2.39,11.92,5.31,29.03,6.62,7.86,4.83,82.9
2024-08-13,10.64,4.17,16.83,2.44,13.28,5.08,28.54,7.11,8.27,4.92,86.67
2024-08-14,10.61,4.33,16.73,2.4,12.18,5.3,28.95,6.82,7.91,4.77,97.53
2024-08-15,10.59,3.52,16.83,2.34,15.37,4.57,27.68,7.63,8.98,5.27,99.16
2024-08-16,10.56,4.08,16.65,2.16,13.74,4.94,28.29,7.23,8.42,4.91,90.81
2024-08-17,10.54,5.24,16.36,2.36,12.61,5.27,28.8,7.06,7.99,4.75,91.37
2024-08-18,10.52,4.52,16.44,2.3,11.8,5.35,29.06,6.69,7.78,4.5,91.46
2024-08-19,10.49,2.91,16.7,2.47,13.68,4.8,28.31,7.2,8.48,5.2,88.19
2024-08-20,10.47,4.66,16.3,2.43,12.08,5.29,28.97,6.85,7.86,4.76,82.54
2024-08-21,10.45,2.88,16.59,2.2,13.38,4.84,28.36,7.21,8.39,4.92,104.24
2024-08-22,10.43,2.6,16.59,2.42,12.04,5.07,28.9,6.87,7.97,4.91,91.72
2024-08-23,10.41,5.17,16.03,2.19,13.46,5.03,28.41,6.97,8.28,4.64,91.73
2024-08-24,10.39,3.11,16.39,2.46,14.64,4.58,27.93,7.48,8.78,5.1,92.1
2024-08-25,10.37,4.52,16.05,2.28,12.46,5.14,28.78,6.8,8.0,4.72,78.66
2024-08-26,10.35,2.81,16.34,2.32,13.56,4.74,28.29,7.1,8.45,5.2,96.51
2024-08-27,10.33,3.97,16.06,2.1,13.39,4.88,28.36,7.17,8.33,4.99,85.88
2024-08-28,10.31,1.28,16.55,2.52,13.51,4.58,28.28,7.21,8.53,5.17,83.29
2024-08-29,10.29,3.56,16.05,2.33,12.71,4.96,28.64,6.93,8.14,4.73,82.27
2024-08-30,10.27,5.13,15.69,2.19,12.89,5.07,28.6,6.94,8.1,4.55,87.46
2024-08-31,10.26,1.32,16.4,2.49,14.27,4.41,27.98,7.27,8.77,5.51,96.11
2024-09-01,10.24,5.97,15.43,2.22,11.55,5.41,29.14,6.61,7.63,4.45,96.21
2024-09-02,10.22,2.72,16.04,2.51,13.2,4.74,28.44,7.14,8.35,5.15,86.85
2024-09-03,10.21,3.33,15.88,2.36,12.61,4.92,28.65,6.78,8.12,4.99,92.53
2024-09-04,10.19,4.55,15.59,2.38,12.39,5.07,28.79,6.95,7.98,4.83,91.63
2024-09-05,10.18,3.83,15.7,2.45,13.76,4.72,28.25,7.17,8.46,5.03,92.11
2024-09-06,10.16,7.62,14.91,2.08,10.0,5.84,29.75,6.21,7.04,4.05,85.25
2024-09-07,10.15,1.32,16.13,2.37,13.16,4.58,28.36,7.0,8.42,5.28,81.21
2024-09-08,10.14,1.67,16.03,2.49,13.7,4.5,28.19,7.24,8.58,5.26,83.54
2024-09-09,10.13,2.65,15.8,2.46,13.1,4.71,28.44,7.12,8.33,5.14,93.69
2024-09-10,10.11,3.73,15.55,2.43,12.45,4.94,28.73,6.88,8.06,4.68,95.42
2024-09-11,10.1,2.9,15.69,2.45,12.38,4.87,28.72,7.01,8.08,5.01,82.43
2024-09-12,10.09,2.97,15.65,2.34,12.02,4.94,28.84,6.79,7.96,4.94,96.81
2024-09-13,10.08,7.02,14.81,2.17,12.44,5.26,28.8,7.01,7.86,4.44,80.64
2024-09-14,10.07,5.04,15.18,2.34,12.68,5.01,28.67,6.9,8.05,4.59,85.19
2024-09-15,10.06,2.51,15.66,2.22,13.4,4.6,28.26,7.14,8.43,5.13,91.25
2024-09-16,10.06,5.78,14.99,2.31,12.26,5.15,28.85,6.68,7.87,4.54,90.33
2024-09-17,10.05,3.96,15.33,2.47,13.05,4.81,28.51,7.02,8.23,4.75,89.37
2024-09-18,10.04,6.93,14.72,2.2,12.62,5.19,28.73,6.78,7.92,4.51,80.29
2024-09-19,10.03,4.03,15.28,2.41,11.43,5.13,29.11,6.67,7.71,4.64,89.46
2024-09-20,10.03,4.6,15.15,2.28,11.74,5.13,28.98,6.63,7.78,4.59,90.29
2024-09-21,10.02,4.89,15.08,2.22,13.25,4.85,28.41,7.2,8.24,4.79,95.18
2024-09-22,10.02,4.69,15.11,2.22,13.49,4.78,28.31,7.19,8.33,4.79,77.99
2024-09-23,10.01,3.93,15.25,2.24,12.58,4.88,28.63,6.81,8.09,4.77,82.36
2024-09-24,10.01,4.56,15.11,2.33,14.24,4.61,28.04,7.29,8.58,4.92,95.35
2024-09-25,10.01,4.93,15.03,2.0,13.33,4.83,28.33,7.13,8.27,4.72,92.17
2024-09-26,10.0,4.45,15.12,2.06,12.37,4.97,28.69,6.83,7.99,4.6,79.99
2024-09-27,10.0,3.84,15.24,2.22,12.43,4.9,28.67,6.87,8.05,4.87,93.8
2024-09-28,10.0,4.66,15.07,2.3,13.07,4.85,28.48,6.89,8.2,4.81,84.1
2024-09-29,10.0,4.51,15.1,2.19,13.77,4.7,28.19,7.06,8.43,4.9,83.74
2024-09-30,10.0,4.64,15.07,2.33,10.27,5.41,29.55,6.34,7.31,4.38,87.25
2024-10-01,10.0,4.4,15.12,2.11,13.09,4.82,28.42,6.99,8.23,4.77,84.01
2024-10-02,10.0,2.72,15.46,2.37,13.82,4.51,28.13,7.19,8.56,5.08,79.59
2024-10-03,10.0,5.49,14.91,2.05,11.25,5.3,29.16,6.45,7.57,4.39,84.89
2024-10-04,10.01,5.52,14.91,2.18,12.49,5.06,28.71,6.96,7.97,4.52,95.82
2024-10-05,10.01,4.28,15.17,2.1,13.47,4.74,28.27,7.23,8.35,4.95,93.64
2024-10-06,10.01,9.09,14.21,2.05,11.56,5.6,29.18,6.55,7.45,3.82,86.4
2024-10-07,10.02,3.73,15.29,2.32,12.53,4.88,28.66,7.04,8.08,4.8,82.03
2024-10-08,10.02,7.67,14.52,2.19,14.2,4.94,28.15,7.2,8.38,4.54,79.65
2024-10-09,10.03,3.84,15.3,2.29,13.29,4.74,28.36,7.22,8.32,4.91,91.03
2024-10-10,10.03,5.41,15.0,2.12,10.55,5.45,29.44,6.4,7.35,4.41,83.06
2024-10-11,10.04,2.1,15.68,2.27,11.07,5.02,29.14,6.69,7.71,4.87,91.47
2024-10-12,10.04,6.26,14.86,2.07,13.34,4.98,28.41,7.0,8.19,4.7,84.2
2024-10-13,10.05,5.03,15.13,2.13,13.48,4.83,28.31,7.06,8.31,4.79,92.13
2024-10-14,10.06,5.62,15.03,2.22,11.74,5.24,29.02,6.56,7.72,4.55,102.87
2024-10-15,10.07,3.67,15.44,2.25,12.9,4.82,28.51,7.14,8.2,5.0,89.4
2024-10-16,10.08,7.57,14.69,2.09,12.58,5.28,28.76,6.79,7.87,4.25,87.43
2024-10-17,10.09,4.92,15.24,2.26,11.62,5.21,29.05,6.75,7.72,4.57,84.19
2024-10-18,10.1,6.29,15.0,2.12,10.56,5.57,29.48,6.56,7.3,4.28,89.46
2024-10-19,10.11,5.07,15.27,2.13,12.45,5.07,28.72,6.74,7.97,4.48,82.93
2024-10-20,10.12,5.18,15.28,2.06,12.08,5.16,28.85,6.8,7.85,4.49,90.91
2024-10-21,10.13,8.03,14.74,2.09,12.6,5.35,28.78,6.84,7.84,4.3,77.35
2024-10-22,10.14,4.9,15.4,2.08,12.34,5.09,28.75,6.95,7.95,4.73,84.35
2024-10-23,10.16,5.89,15.23,2.24,13.61,4.95,28.34,7.0,8.29,4.63,94.7
2024-10-24,10.17,7.12,15.02,2.19,11.31,5.54,29.26,6.62,7.48,4.03,95.84
2024-10-25,10.19,6.87,15.11,2.21,12.93,5.19,28.64,7.02,8.02,4.39,85.65
2024-10-26,10.2,7.4,15.04,2.15,13.0,5.24,28.62,6.92,8.01,4.41,81.08
2024-10-27,10.22,4.53,15.66,2.41,13.78,4.8,28.27,7.31,8.43,5.04,91.11
2024-10-28,10.23,5.36,15.53,2.21,11.58,5.34,29.1,6.73,7.67,4.45,99.67
2024-10-29,10.25,4.27,15.79,2.38,13.21,4.91,28.48,7.15,8.26,4.84,90.65
2024-10-30,10.27,5.06,15.68,2.26,14.21,4.8,28.11,7.28,8.53,4.9,87.91
2024-10-31,10.28,6.03,15.53,2.2,11.23,5.5,29.27,6.5,7.52,4.44,86.0
2024-11-01,10.3,6.52,15.48,2.29,10.15,5.77,29.72,6.23,7.14,4.06,85.0
2024-11-02,10.32,8.5,15.13,2.04,13.03,5.4,28.66,6.85,7.94,4.41,90.75
2024-11-03,10.34,7.41,15.4,2.26,10.89,5.73,29.48,6.35,7.32,4.21,93.25
2024-11-04,10.36,4.88,15.95,2.32,13.39,4.99,28.44,6.98,8.28,4.85,106.08
2024-11-05,10.38,6.51,15.68,2.24,12.58,5.32,28.8,6.98,7.92,4.56,62.18
2024-11-06,10.4,6.8,15.67,1.96,12.61,5.36,28.75,7.04,7.91,4.34,94.11
2024-11-07,10.42,8.48,15.39,2.17,11.67,5.72,29.22,6.74,7.5,4.13,104.05
2024-11-08,10.44,4.66,16.21,2.36,14.71,4.74,27.96,7.48,8.7,4.94,106.75
2024-11-09,10.46,7.15,15.77,2.21,12.91,5.36,28.72,7.03,7.98,4.38,80.5
2024-11-10,10.48,5.65,16.13,2.13,13.76,5.05,28.32,7.03,8.34,4.82,95.59
2024-11-11,10.51,3.15,16.69,2.38,12.28,5.11,28.84,6.96,8.01,4.7,83.7
2024-11-12,10.53,7.81,15.81,2.23,12.46,5.55,28.93,6.93,7.79,4.21,99.79
2024-11-13,10.55,6.37,16.16,2.1,14.17,5.08,28.2,7.37,8.42,4.77,106.17
2024-11-14,10.58,10.02,15.5,2.04,11.05,6.08,29.52,6.6,7.21,3.71,79.89
2024-11-15,10.6,7.98,15.97,2.14,12.32,5.63,28.99,6.68,7.73,4.29,103.54
2024-11-16,10.63,6.99,16.23,2.26,11.87,5.64,29.15,6.85,7.65,4.23,84.14
2024-11-17,10.65,7.08,16.28,2.16,13.06,5.42,28.68,7.09,8.02,4.6,113.85
2024-11-18,10.68,5.66,16.63,2.41,12.18,5.47,29.02,6.83,7.82,4.43,98.59
2024-11-19,10.7,7.41,16.34,2.19,12.07,5.68,29.09,6.76,7.68,4.39,99.97
2024-11-20,10.73,7.8,16.34,2.08,12.05,5.73,29.09,6.8,7.65,4.17,93.96
2024-11-21,10.76,7.06,16.55,2.38,10.6,5.96,29.68,6.44,7.23,4.09,89.16
2024-11-22,10.78,5.68,16.9,2.29,13.66,5.23,28.45,7.16,8.29,4.78,89.14
2024-11-23,10.81,8.27,16.45,2.16,11.08,6.02,29.51,6.64,7.31,3.83,86.39
2024-11-24,10.84,5.92,17.0,2.1,13.66,5.28,28.43,7.08,8.27,4.61,94.27
2024-11-25,10.87,9.15,16.42,2.17,13.59,5.63,28.61,7.22,8.05,4.16,98.14
2024-11-26,10.9,7.22,16.88,2.19,11.79,5.81,29.22,6.57,7.6,4.2,100.77
2024-11-27,10.92,9.65,16.47,2.0,12.16,5.99,29.15,6.84,7.57,3.88,95.35
2024-11-28,10.95,7.45,16.99,2.04,12.43,5.74,28.98,6.92,7.78,4.25,88.82
2024-11-29,10.98,7.27,17.1,2.28,12.97,5.62,28.82,6.96,7.96,4.54,90.34
2024-11-30,11.01,6.29,17.37,2.22,13.45,5.45,28.59,7.07,8.18,4.58,102.83
2024-12-01,11.04,5.64,17.58,2.2,13.3,5.43,28.62,6.94,8.16,4.59,107.45
2024-12-02,11.07,6.71,17.45,2.21,14.26,5.36,28.31,7.22,8.41,4.82,95.77
2024-12-03,11.1,6.12,17.65,2.25,14.37,5.29,28.25,7.23,8.48,4.88,101.6
2024-12-04,11.13,6.81,17.59,2.23,14.44,5.36,28.26,7.38,8.45,4.66,99.23
2024-12-05,11.17,6.69,17.69,2.21,14.91,5.27,28.08,7.57,8.61,4.69,110.51
2024-12-06,11.2,7.26,17.66,2.28,14.63,5.4,28.23,7.38,8.49,4.59,95.56
2024-12-07,11.23,7.57,17.68,2.09,11.99,5.97,29.21,6.59,7.62,4.12,101.3
2024-12-08,11.26,4.86,18.31,2.45,14.49,5.22,28.23,7.39,8.58,4.97,84.07
2024-12-09,11.29,5.08,18.34,2.37,12.47,5.66,29.0,6.87,7.92,4.53,88.5
2024-12-10,11.32,8.66,17.71,2.38,13.65,5.8,28.7,7.0,8.08,4.39,101.3
2024-12-11,11.36,4.85,18.56,2.49,14.46,5.27,28.27,7.34,8.57,5.01,102.05
2024-12-12,11.39,9.5,17.72,2.08,14.16,5.81,28.49,7.38,8.19,4.34,106.97
2024-12-13,11.42,5.05,18.69,2.54,13.29,5.56,28.74,7.0,8.18,4.74,93.26
2024-12-14,11.46,7.93,18.2,2.23,13.9,5.74,28.57,7.1,8.2,4.49,105.09
2024-12-15,11.49,6.63,18.55,2.16,13.86,5.64,28.53,7.28,8.26,4.48,105.0
2024-12-16,11.52,7.29,18.5,2.33,12.76,5.94,29.01,6.86,7.87,4.31,90.92
2024-12-17,11.56,6.36,18.77,2.3,15.34,5.35,28.0,7.6,8.75,4.82,104.35
2024-12-18,11.59,8.85,18.36,2.25,12.11,6.26,29.32,6.65,7.57,3.97,95.19
2024-12-19,11.62,7.3,18.76,2.48,15.01,5.54,28.21,7.59,8.58,4.85,101.51
2024-12-20,11.66,5.51,19.21,2.46,13.21,5.74,28.82,7.08,8.11,4.59,103.79
2024-12-21,11.69,8.32,18.73,2.21,13.86,5.91,28.65,7.05,8.15,4.41,93.52
2024-12-22,11.73,4.27,19.63,2.53,13.15,5.66,28.82,7.02,8.17,4.81,90.5
2024-12-23,11.76,9.93,18.59,2.28,13.63,6.15,28.82,7.12,7.98,4.01,102.44
2024-12-24,11.79,5.03,19.66,2.49,12.9,5.82,28.96,6.88,8.04,4.71,97.93
2024-12-25,11.83,6.35,19.48,2.22,12.21,6.11,29.22,6.73,7.74,4.25,109.42
2024-12-26,11.86,5.18,19.81,2.39,13.38,5.77,28.77,7.16,8.18,4.72,100.62
2024-12-27,11.9,8.07,19.32,2.38,13.26,6.1,28.94,7.07,7.96,4.26,108.76
2024-12-28,11.93,4.42,20.14,2.71,12.31,5.95,29.23,6.72,7.88,4.57,113.73
2024-12-29,11.97,7.84,19.54,2.45,15.89,5.59,27.96,7.64,8.82,4.63,106.72
2024-12-30,12.0,5.14,20.17,2.32,11.63,6.19,29.45,6.68,7.61,4.54,98.77
2024-12-31,12.03,5.94,20.1,2.39,13.6,5.89,28.75,7.12,8.19,4.59,104.55
